participantId,trialId,trialOrder,responseId,stage,status,rejectReason,description,rejectTime,percentComplete,instruction,responsePrompt,answer,correctAnswer,duration,cleanedDuration,parameters_src,parameters_taskid,parameters_nextButtonText,parameters_maxWidth,parameters_margin,parameters_aspectRatio,parameters_hideNextUntilComplete,parameters_preventSeek,parameters_question,parameters_imgSrc,parameters_imgLabel,parameters_statType,parameters_responseId,parameters_instruction,parameters_imgSrcs,parameters_imgLabels,parameters_options,parameters_questionType,parameters_rankPrompts,parameters_pickQuestion,parameters_pickOptions,parameters_title,parameters_intro,parameters_sections,parameters_leftImgSrc,parameters_rightImgSrc,parameters_leftLabel,parameters_rightLabel,parameters_requiredPoints,parameters_seedPoints,parameters_gifSrc,lecture_type,practice_type,group,source_file,parameters_minTasks,parameters_height,parameters_expectedSource
69991d70dd2583a349d03468,guess-correlation-5,46,stat_guess_initial,DEFAULT,completed,NA,NA,NA,100,NA,NA,0.01,NA,21353,21353,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the correlation is for this graph?,assets/imgs/guess-correlation-5.png,"slope = 0.34, correlation = 0.50",correlation,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,Control,CC,main-control-control.csv,NA,NA,NA
69991d70dd2583a349d03468,guess-correlation-5,46,stat_guess_sign,DEFAULT,completed,NA,NA,NA,100,NA,NA,positive,NA,21353,21353,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the correlation is for this graph?,assets/imgs/guess-correlation-5.png,"slope = 0.34, correlation = 0.50",correlation,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,Control,CC,main-control-control.csv,NA,NA,NA
69991d70dd2583a349d03468,guess-correlation-5,46,windowEvents,DEFAULT,NA,NA,NA,NA,NA,NA,NA,"{""focus"":3,""input"":13,""keydown"":0,""keyup"":0,""mousemove"":25,""mousedown"":9,""mouseup"":9,""resize"":0,""scroll"":8,""visibility"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,Control,CC,main-control-control.csv,NA,NA,NA
69991d70dd2583a349d03468,guess-correlation-6,49,stat_guess,DEFAULT,completed,NA,NA,NA,100,NA,NA,-0.1,NA,29621,29621,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the correlation is for this graph?,assets/imgs/guess-correlation-6.png,"slope = -0.69, correlation = -0.50",correlation,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,Control,CC,main-control-control.csv,NA,NA,NA
69991d70dd2583a349d03468,guess-correlation-6,49,stat_guess_initial,DEFAULT,completed,NA,NA,NA,100,NA,NA,-0.01,NA,29621,29621,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the correlation is for this graph?,assets/imgs/guess-correlation-6.png,"slope = -0.69, correlation = -0.50",correlation,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,Control,CC,main-control-control.csv,NA,NA,NA
69991d70dd2583a349d03468,guess-correlation-6,49,stat_guess_sign,DEFAULT,completed,NA,NA,NA,100,NA,NA,negative,NA,29621,29621,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the correlation is for this graph?,assets/imgs/guess-correlation-6.png,"slope = -0.69, correlation = -0.50",correlation,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,Control,CC,main-control-control.csv,NA,NA,NA
69991d70dd2583a349d03468,guess-correlation-6,49,windowEvents,DEFAULT,NA,NA,NA,NA,NA,NA,NA,"{""focus"":4,""input"":10,""keydown"":0,""keyup"":0,""mousemove"":19,""mousedown"":13,""mouseup"":12,""resize"":0,""scroll"":0,""visibility"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,Control,CC,main-control-control.csv,NA,NA,NA
69991d70dd2583a349d03468,guess-correlation-7,50,stat_guess,DEFAULT,completed,NA,NA,NA,100,NA,NA,0.01,NA,10564,10564,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the correlation is for this graph?,assets/imgs/guess-correlation-7.png,"slope = 0.33, correlation = 0.26",correlation,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,Control,CC,main-control-control.csv,NA,NA,NA
69991d70dd2583a349d03468,guess-correlation-7,50,stat_guess_initial,DEFAULT,completed,NA,NA,NA,100,NA,NA,0.01,NA,10564,10564,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the correlation is for this graph?,assets/imgs/guess-correlation-7.png,"slope = 0.33, correlation = 0.26",correlation,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,Control,CC,main-control-control.csv,NA,NA,NA
69991d70dd2583a349d03468,guess-correlation-7,50,stat_guess_sign,DEFAULT,completed,NA,NA,NA,100,NA,NA,positive,NA,10564,10564,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the correlation is for this graph?,assets/imgs/guess-correlation-7.png,"slope = 0.33, correlation = 0.26",correlation,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,Control,CC,main-control-control.csv,NA,NA,NA
69991d70dd2583a349d03468,guess-correlation-7,50,windowEvents,DEFAULT,NA,NA,NA,NA,NA,NA,NA,"{""focus"":3,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":14,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,Control,CC,main-control-control.csv,NA,NA,NA
69991d70dd2583a349d03468,guess-correlation-8,44,stat_guess,DEFAULT,completed,NA,NA,NA,100,NA,NA,-0.24,NA,30276,30276,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the correlation is for this graph?,assets/imgs/guess-correlation-8.png,"slope = -0.16, correlation = -0.26",correlation,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,Control,CC,main-control-control.csv,NA,NA,NA
69991d70dd2583a349d03468,guess-correlation-8,44,stat_guess_initial,DEFAULT,completed,NA,NA,NA,100,NA,NA,0.01,NA,30276,30276,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the correlation is for this graph?,assets/imgs/guess-correlation-8.png,"slope = -0.16, correlation = -0.26",correlation,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,Control,CC,main-control-control.csv,NA,NA,NA
69991d70dd2583a349d03468,guess-correlation-8,44,stat_guess_sign,DEFAULT,completed,NA,NA,NA,100,NA,NA,negative,NA,30276,30276,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the correlation is for this graph?,assets/imgs/guess-correlation-8.png,"slope = -0.16, correlation = -0.26",correlation,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,Control,CC,main-control-control.csv,NA,NA,NA
69991d70dd2583a349d03468,guess-correlation-8,44,windowEvents,DEFAULT,NA,NA,NA,NA,NA,NA,NA,"{""focus"":3,""input"":11,""keydown"":0,""keyup"":0,""mousemove"":21,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":5,""visibility"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,Control,CC,main-control-control.csv,NA,NA,NA
69991d70dd2583a349d03468,guess-slope-1,38,stat_guess,DEFAULT,completed,NA,NA,NA,100,NA,NA,0.2,NA,49440,49440,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the slope is for this graph?,assets/imgs/guess-slope-1.png,slope = 0.47,slope,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,Control,CC,main-control-control.csv,NA,NA,NA
69991d70dd2583a349d03468,guess-slope-1,38,stat_guess_initial,DEFAULT,completed,NA,NA,NA,100,NA,NA,0.01,NA,49440,49440,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the slope is for this graph?,assets/imgs/guess-slope-1.png,slope = 0.47,slope,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,Control,CC,main-control-control.csv,NA,NA,NA
69991d70dd2583a349d03468,guess-slope-1,38,stat_guess_sign,DEFAULT,completed,NA,NA,NA,100,NA,NA,positive,NA,49440,49440,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the slope is for this graph?,assets/imgs/guess-slope-1.png,slope = 0.47,slope,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,Control,CC,main-control-control.csv,NA,NA,NA
69991d70dd2583a349d03468,guess-slope-1,38,windowEvents,DEFAULT,NA,NA,NA,NA,NA,NA,NA,"{""focus"":4,""input"":8,""keydown"":0,""keyup"":0,""mousemove"":24,""mousedown"":7,""mouseup"":6,""resize"":0,""scroll"":14,""visibility"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,Control,CC,main-control-control.csv,NA,NA,NA
69991d70dd2583a349d03468,guess-slope-2,34,stat_guess,DEFAULT,completed,NA,NA,NA,100,NA,NA,0.05,NA,31155,31155,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the slope is for this graph?,assets/imgs/guess-slope-2.png,slope = 0.01,slope,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,Control,CC,main-control-control.csv,NA,NA,NA
69991d70dd2583a349d03468,guess-slope-2,34,stat_guess_initial,DEFAULT,completed,NA,NA,NA,100,NA,NA,0.01,NA,31155,31155,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the slope is for this graph?,assets/imgs/guess-slope-2.png,slope = 0.01,slope,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,Control,CC,main-control-control.csv,NA,NA,NA
69991d70dd2583a349d03468,guess-slope-2,34,stat_guess_sign,DEFAULT,completed,NA,NA,NA,100,NA,NA,positive,NA,31155,31155,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the slope is for this graph?,assets/imgs/guess-slope-2.png,slope = 0.01,slope,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,Control,CC,main-control-control.csv,NA,NA,NA
69991d70dd2583a349d03468,guess-slope-2,34,windowEvents,DEFAULT,NA,NA,NA,NA,NA,NA,NA,"{""focus"":3,""input"":4,""keydown"":0,""keyup"":0,""mousemove"":18,""mousedown"":6,""mouseup"":6,""resize"":0,""scroll"":4,""visibility"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,Control,CC,main-control-control.csv,NA,NA,NA
69991d70dd2583a349d03468,guess-slope-3,40,stat_guess,DEFAULT,completed,NA,NA,NA,100,NA,NA,-0.1,NA,37880,37880,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the slope is for this graph?,assets/imgs/guess-slope-3.png,slope = -0.50,slope,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,Control,CC,main-control-control.csv,NA,NA,NA
69991d70dd2583a349d03468,guess-slope-3,40,stat_guess_initial,DEFAULT,completed,NA,NA,NA,100,NA,NA,-0.01,NA,37880,37880,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the slope is for this graph?,assets/imgs/guess-slope-3.png,slope = -0.50,slope,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,Control,CC,main-control-control.csv,NA,NA,NA
69991d70dd2583a349d03468,guess-slope-3,40,stat_guess_sign,DEFAULT,completed,NA,NA,NA,100,NA,NA,negative,NA,37880,37880,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the slope is for this graph?,assets/imgs/guess-slope-3.png,slope = -0.50,slope,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,Control,CC,main-control-control.csv,NA,NA,NA
69991d70dd2583a349d03468,guess-slope-3,40,windowEvents,DEFAULT,NA,NA,NA,NA,NA,NA,NA,"{""focus"":4,""input"":4,""keydown"":0,""keyup"":0,""mousemove"":17,""mousedown"":5,""mouseup"":4,""resize"":0,""scroll"":8,""visibility"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,Control,CC,main-control-control.csv,NA,NA,NA
69991d70dd2583a349d03468,guess-slope-4,37,stat_guess,DEFAULT,completed,NA,NA,NA,100,NA,NA,-0.65,NA,96765,96765,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the slope is for this graph?,assets/imgs/guess-slope-4.png,slope = -0.84,slope,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,Control,CC,main-control-control.csv,NA,NA,NA
69991d70dd2583a349d03468,guess-slope-4,37,stat_guess_initial,DEFAULT,completed,NA,NA,NA,100,NA,NA,-0.01,NA,96765,96765,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the slope is for this graph?,assets/imgs/guess-slope-4.png,slope = -0.84,slope,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,Control,CC,main-control-control.csv,NA,NA,NA
69991d70dd2583a349d03468,guess-slope-4,37,stat_guess_sign,DEFAULT,completed,NA,NA,NA,100,NA,NA,negative,NA,96765,96765,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the slope is for this graph?,assets/imgs/guess-slope-4.png,slope = -0.84,slope,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,Control,CC,main-control-control.csv,NA,NA,NA
69991d70dd2583a349d03468,guess-slope-4,37,windowEvents,DEFAULT,NA,NA,NA,NA,NA,NA,NA,"{""focus"":2,""input"":19,""keydown"":0,""keyup"":0,""mousemove"":24,""mousedown"":6,""mouseup"":7,""resize"":0,""scroll"":14,""visibility"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,Control,CC,main-control-control.csv,NA,NA,NA
69991d70dd2583a349d03468,guess-slope-5,36,stat_guess,DEFAULT,completed,NA,NA,NA,100,NA,NA,-0.01,NA,39436,39436,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the slope is for this graph?,assets/imgs/guess-slope-5.png,slope = -0.37,slope,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,Control,CC,main-control-control.csv,NA,NA,NA
69991d70dd2583a349d03468,guess-slope-5,36,stat_guess_initial,DEFAULT,completed,NA,NA,NA,100,NA,NA,-0.01,NA,39436,39436,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the slope is for this graph?,assets/imgs/guess-slope-5.png,slope = -0.37,slope,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,Control,CC,main-control-control.csv,NA,NA,NA
69991d70dd2583a349d03468,guess-slope-5,36,stat_guess_sign,DEFAULT,completed,NA,NA,NA,100,NA,NA,negative,NA,39436,39436,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the slope is for this graph?,assets/imgs/guess-slope-5.png,slope = -0.37,slope,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,Control,CC,main-control-control.csv,NA,NA,NA
69991d70dd2583a349d03468,guess-slope-5,36,windowEvents,DEFAULT,NA,NA,NA,NA,NA,NA,NA,"{""focus"":4,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":18,""mousedown"":6,""mouseup"":5,""resize"":0,""scroll"":6,""visibility"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,Control,CC,main-control-control.csv,NA,NA,NA
69991d70dd2583a349d03468,guess-slope-6,35,stat_guess,DEFAULT,completed,NA,NA,NA,100,NA,NA,0.25,NA,19486,19486,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the slope is for this graph?,assets/imgs/guess-slope-6.png,slope = 0.29,slope,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,Control,CC,main-control-control.csv,NA,NA,NA
69991d70dd2583a349d03468,guess-slope-6,35,stat_guess_initial,DEFAULT,completed,NA,NA,NA,100,NA,NA,0.01,NA,19486,19486,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the slope is for this graph?,assets/imgs/guess-slope-6.png,slope = 0.29,slope,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,Control,CC,main-control-control.csv,NA,NA,NA
69991d70dd2583a349d03468,guess-slope-6,35,stat_guess_sign,DEFAULT,completed,NA,NA,NA,100,NA,NA,positive,NA,19486,19486,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the slope is for this graph?,assets/imgs/guess-slope-6.png,slope = 0.29,slope,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,Control,CC,main-control-control.csv,NA,NA,NA
69991d70dd2583a349d03468,guess-slope-6,35,windowEvents,DEFAULT,NA,NA,NA,NA,NA,NA,NA,"{""focus"":2,""input"":8,""keydown"":0,""keyup"":0,""mousemove"":13,""mousedown"":4,""mouseup"":5,""resize"":0,""scroll"":3,""visibility"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,Control,CC,main-control-control.csv,NA,NA,NA
69991d70dd2583a349d03468,guess-slope-7,39,stat_guess,DEFAULT,completed,NA,NA,NA,100,NA,NA,0.67,NA,79632,79632,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the slope is for this graph?,assets/imgs/guess-slope-7.png,slope = 0.70,slope,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,Control,CC,main-control-control.csv,NA,NA,NA
69991d70dd2583a349d03468,guess-slope-7,39,stat_guess_initial,DEFAULT,completed,NA,NA,NA,100,NA,NA,0.01,NA,79632,79632,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the slope is for this graph?,assets/imgs/guess-slope-7.png,slope = 0.70,slope,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,Control,CC,main-control-control.csv,NA,NA,NA
69991d70dd2583a349d03468,guess-slope-7,39,stat_guess_sign,DEFAULT,completed,NA,NA,NA,100,NA,NA,positive,NA,79632,79632,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the slope is for this graph?,assets/imgs/guess-slope-7.png,slope = 0.70,slope,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,Control,CC,main-control-control.csv,NA,NA,NA
69991d70dd2583a349d03468,guess-slope-7,39,windowEvents,DEFAULT,NA,NA,NA,NA,NA,NA,NA,"{""focus"":2,""input"":22,""keydown"":0,""keyup"":0,""mousemove"":22,""mousedown"":8,""mouseup"":9,""resize"":0,""scroll"":3,""visibility"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,Control,CC,main-control-control.csv,NA,NA,NA
699a436ee9032e2b2333d3c1,guess-correlation-1,48,stat_guess,DEFAULT,completed,NA,NA,NA,100,NA,NA,.88,NA,32365,32365,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the correlation is for this graph?,assets/imgs/guess-correlation-1.png,"slope = 0.35, correlation = 0.71",correlation,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,Control,CC,main-control-control.csv,NA,NA,NA
699a436ee9032e2b2333d3c1,guess-correlation-1,48,stat_guess_initial,DEFAULT,completed,NA,NA,NA,100,NA,NA,.8,NA,32365,32365,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the correlation is for this graph?,assets/imgs/guess-correlation-1.png,"slope = 0.35, correlation = 0.71",correlation,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,Control,CC,main-control-control.csv,NA,NA,NA
699a436ee9032e2b2333d3c1,guess-correlation-1,48,stat_guess_sign,DEFAULT,completed,NA,NA,NA,100,NA,NA,positive,NA,32365,32365,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the correlation is for this graph?,assets/imgs/guess-correlation-1.png,"slope = 0.35, correlation = 0.71",correlation,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,Control,CC,main-control-control.csv,NA,NA,NA
699a436ee9032e2b2333d3c1,guess-correlation-1,48,windowEvents,DEFAULT,NA,NA,NA,NA,NA,NA,NA,"{""focus"":3,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":55,""mousedown"":6,""mouseup"":6,""resize"":0,""scroll"":0,""visibility"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,Control,CC,main-control-control.csv,NA,NA,NA
699a436ee9032e2b2333d3c1,guess-correlation-2,46,stat_guess,DEFAULT,completed,NA,NA,NA,100,NA,NA,.83,NA,12869,12869,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the correlation is for this graph?,assets/imgs/guess-correlation-2.png,"slope = 0.35, correlation = 0.57",correlation,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,Control,CC,main-control-control.csv,NA,NA,NA
699a436ee9032e2b2333d3c1,guess-correlation-2,46,stat_guess_initial,DEFAULT,completed,NA,NA,NA,100,NA,NA,.8,NA,12869,12869,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the correlation is for this graph?,assets/imgs/guess-correlation-2.png,"slope = 0.35, correlation = 0.57",correlation,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,Control,CC,main-control-control.csv,NA,NA,NA
699a436ee9032e2b2333d3c1,guess-correlation-2,46,stat_guess_sign,DEFAULT,completed,NA,NA,NA,100,NA,NA,positive,NA,12869,12869,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the correlation is for this graph?,assets/imgs/guess-correlation-2.png,"slope = 0.35, correlation = 0.57",correlation,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,Control,CC,main-control-control.csv,NA,NA,NA
699a436ee9032e2b2333d3c1,guess-correlation-2,46,windowEvents,DEFAULT,NA,NA,NA,NA,NA,NA,NA,"{""focus"":3,""input"":3,""keydown"":3,""keyup"":3,""mousemove"":46,""mousedown"":5,""mouseup"":5,""resize"":0,""scroll"":0,""visibility"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,Control,CC,main-control-control.csv,NA,NA,NA
699a436ee9032e2b2333d3c1,guess-correlation-3,52,stat_guess,DEFAULT,completed,NA,NA,NA,100,NA,NA,.50,NA,14131,14131,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the correlation is for this graph?,assets/imgs/guess-correlation-3.png,"slope = 0.35, correlation = 0.30",correlation,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,Control,CC,main-control-control.csv,NA,NA,NA
699a436ee9032e2b2333d3c1,guess-correlation-3,52,stat_guess_initial,DEFAULT,completed,NA,NA,NA,100,NA,NA,.5,NA,14131,14131,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the correlation is for this graph?,assets/imgs/guess-correlation-3.png,"slope = 0.35, correlation = 0.30",correlation,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,Control,CC,main-control-control.csv,NA,NA,NA
699a436ee9032e2b2333d3c1,guess-correlation-3,52,stat_guess_sign,DEFAULT,completed,NA,NA,NA,100,NA,NA,positive,NA,14131,14131,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the correlation is for this graph?,assets/imgs/guess-correlation-3.png,"slope = 0.35, correlation = 0.30",correlation,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,Control,CC,main-control-control.csv,NA,NA,NA
699a436ee9032e2b2333d3c1,guess-correlation-3,52,windowEvents,DEFAULT,NA,NA,NA,NA,NA,NA,NA,"{""focus"":3,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":44,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":0,""visibility"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,Control,CC,main-control-control.csv,NA,NA,NA
699a436ee9032e2b2333d3c1,guess-correlation-4,45,stat_guess,DEFAULT,completed,NA,NA,NA,100,NA,NA,-0.85,NA,11208,11208,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the correlation is for this graph?,assets/imgs/guess-correlation-4.png,"slope = -0.83, correlation = -0.70",correlation,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,Control,CC,main-control-control.csv,NA,NA,NA
