participantId,group,lecture_type,practice_type,source_file,trialId,responseId,responsePrompt,answer,duration,cleanedDuration,status,percentComplete
69a273aa8ea44b93a7c318fa,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,pre questions,q-slope,"In your own words, please describe what a slope is:",A slope is a tool that shows a relationship between data points,86850,86850,in progress,100
69d42f9c4bd9803351e64126,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,pre questions,q-correlation,"In your own words, please describe what a correlation is:",It is a relation between two things.,37261,37261,completed,100
69d42f9c4bd9803351e64126,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,pre questions,q-slope,"In your own words, please describe what a slope is:",Slope is the angle of a shape or arc,37261,37261,completed,100
69d6384637b632d34190012d,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,pre questions,q-correlation,"In your own words, please describe what a correlation is:",how two things relate to each other,55074,55074,completed,100
69d6384637b632d34190012d,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,pre questions,q-slope,"In your own words, please describe what a slope is:",a gradual increase or decline in values over time,55074,55074,completed,100
69e5784c8279ec7791f5c7c2,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,pre questions,q-correlation,"In your own words, please describe what a correlation is:",how an x and y variable tend to move (direction and strength),108080,108080,completed,100
69e5784c8279ec7791f5c7c2,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,pre questions,q-slope,"In your own words, please describe what a slope is:",the change of some y variable over the change over some x variable,108080,108080,completed,100
69e69bafa189bbf97f972a9a,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,pre questions,q-correlation,"In your own words, please describe what a correlation is:","A correlation is a statistical measure indicating the extent to which two or more variables fluctuate  together, representing a mutual relationship.",165960,165960,completed,100
69e69bafa189bbf97f972a9a,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,pre questions,q-slope,"In your own words, please describe what a slope is:",it represents the incline.,165960,165960,completed,100
69e8b8d3a88ba7b372cefe9f,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,pre questions,q-correlation,"In your own words, please describe what a correlation is:","I connection between values or variables, but one that isn't necessarily defined by a causal component.",79623,79623,completed,100
69e8b8d3a88ba7b372cefe9f,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,pre questions,q-slope,"In your own words, please describe what a slope is:","A slope is a change in the Y, or vertical axis value, as X increases by 1 unit",79623,79623,completed,100
69ed0abf57b9596c4f695608,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,pre questions,q-correlation,"In your own words, please describe what a correlation is:",Two things seemingly changing as one another changes.,57952,57952,completed,100
69ed0abf57b9596c4f695608,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,pre questions,q-slope,"In your own words, please describe what a slope is:",The angle of the line between two statistical points.,57952,57952,completed,100
69ed3447bad8df1a3928ef2e,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,pre questions,q-correlation,"In your own words, please describe what a correlation is:",A correlation is the strength and direction of two variables' relationship.,142836,142836,completed,100
69ed3447bad8df1a3928ef2e,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,pre questions,q-slope,"In your own words, please describe what a slope is:",A slope is a line that slants either upward or downward and represents vertical and horizontal change.,142836,142836,completed,100
